artist_id,artist_latitude,artist_longitude,artist_location,artist_name,song_id,title,duration,year
AROB0U8UJJOXDSLTFM,,,,Neutral Milk Hotel,SOZUFHQVWY1XVYHOGN,Ghost,248.37179,
ARJBYIJWK1OC8YFUGR,,,,Dwight Yoakam,SOLUO9YNZDQLCADLBN,You're The One,239.3073,
ARGHNYXVKD8WJ6STX1,,,,Ella Fitzgerald,SOX7ZXVQ0XZATN4ZKS,On Green Dolphin Street (Medley) (1999 Digital Remaster),427.15383,
ARHKMQ7APBCRYUAYBC,,,,Tony Rohr,SOFROJC7QOMIS0JANO,Van Comp,403.09506,
ARGJVDZJ45THGWLCM8,,,,Braid,SOHAQT79SNUF5M6DZK,Divers,222.74567,
ARXHEDLWHVNTUJNJCK,,,,Fourmost,SODLSRCDW5ARHUGNPG,Hello Little Girl,113.6322,
ARSJQE7DGGQRAGVQAL,,,,Catupecu Machu,SOGHFTJYGFKLYO3JIN,Hormigas,212.32281,
AR09YQ0KYM9AUBJUL6,,,,Creed,SOWU0IYPA5DXTLRCQ5,Weathered,329.87383,
ARRWXCJRV4K8BY0KSR,,,,Ennio Morricone,SOTSZX8NUMFOD6XOAB,Chi Mai (El Profesional),215.01342,
ARIL4GNMZLHCRMEGJ1,,,,Down To The Bone,SOVWW5BNPUDYMYAP8M,Keep On Keepin' On,333.76608,
ARFPUY4NM2AZVPXFNV,,,,Three Drives,SOQIH6MPWV6KAEWJK1,Greece 2000,411.6371,
ARUDZCNWNZBEF33EBV,,,,Sebastien Tellier,SOM75LSRUVLLNQYJ0W,Kilometer,377.73016,
ARFVXEMPTBPWOBZOJP,,,,Lonnie Gordon,SOJQHHMS9ZSUDZ1YSC,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),181.21098,
ARHUXGMAOQSK3FLPRW,,,,Charttraxx Karaoke,SOA1GJOCBNGKK1TGRA,Fireflies,225.17506,
ARJEOZ6WT46R8AGCXC,,,,Ska-P,SOZMOPOQJJBLDLANTE,NiÃÂ±o Soldado,220.21179,
ARK2BLXG4Z8PVXS7IW,,,,Radiohead,SORMZ98ZYQ9PL79VLX,Pop Is Dead,130.82077,
ARLE7WXPXOWPSUKIAW,,,,Scouting for Girls,SOCEM4M4VB7IDCKYVK,The Mountains Of Navaho,201.1424,
ARB1LY3WBFQRAQUAI5,,,,Alliance Ethnik,SOGVBIM1HJUTXD7EPW,SinceritÃÂ© Et Jalousie,195.94404,
AR5PENSYCUI33RTXRG,,,,OutKast,SO6Y9G2ZC8A9LLFA5N,Ova Da Wudz,227.52608,
ARWRLGLMVK4KUVDMGC,,,,Bloodhound Gang,SOZTOMT3V0NMK6FN9I,Uhn Tiss Uhn Tiss Uhn Tiss,260.20526,
AROXIOH5UMYDUYGE3A,,,,Rammstein,SOYP2JUISQI4JN6CHR,Adios,228.46649,
AR7NKFIKWSG2DD2JPT,,,,Gershon Kingsley,SOQEOATF3HOEBL30X5,Pop Corn,146.57261,
ARUHJRDVYS7IIA02CE,,,,The Rakes,SOZP4B81VBRR3FMBXR,Strasbourg,150.59546,
ARRVW3M0VNKWH9T1O4,,,,Mynt,SOEOZAER8KEOTVYW2W,Playa Haters,166.94812,
AR3G4U97ZEXZ6OVFTZ,,,,Taylor Swift,SO0PVCAXPZ2LRZQZFU,You Belong With Me,230.47791,
ARY0268YBNY90GLAGT,,,,Amy Winehouse,SORSXZTHF3TW8J6F2M,Valerie,229.85098,
AR5VN3GOZTMRNBTPYM,,,,Jimmy Eat World,SOZSDXWFCG2VMMELPU,Dizzy,285.83138,
ARYQP1KA4UQXENU8GX,,,,Maldita Nerea,SOSNTBFBDODMOCU2W9,Supelicula,241.162,
ARVWYPTJZXOWGF6JVT,,,,Fluke,SOW8QGDGZOMOYGTSWW,Bermuda,478.92853,
ARDQTLZTHYPKEGXEZL,,,,Habib KoitÃÂ©,SO9BNDQQUTWSJENPOP,Din Din Wo,285.1522,
ARW43Q5RCBEDCNJKIH,,,,The Kooks,SOJZURAEOKRDSSVES1,Eddie's Gun,132.25751,
ARJFODGLS2KN06EKQH,,,,Blues Traveler,SOPGOGYQMHXIBVOTIM,Hook,290.24608,
ARJWIAZSHKCIYEX0IK,,,,Coldplay,SOJ83MCQQMSDEW4IS8,Shiver,298.762,
AR73FPVU6UUFY4ZIMO,,,,Tom Petty And The Heartbreakers,SOGZHETFSB3BC18URR,The Wild One_ Forever,183.01342,
ARK1EZCBP0BPL1VELX,,,,Girl Talk,SO4J6Z2S252Z7Q3C4V,Give and Go,173.24363,
ARYI4QYRILBV2OITFP,,,,Florence + The Machine,SOQ3FNIW5TEDLJD12Y,Cosmic Love,258.55955,
ARK2RLGHCH7GJ8LSXR,,,,Jonas Brothers,SOWRKNGMTNDKDE3OAG,Sorry,192.36526,
ARE0KAYITJZOKACXNA,,,,Tevin Campbell,SOZARZLMFICIKP5N8B,Round And Round (Soul Mix Edit),293.04118,
ARV4KUSYAYTLTEQGMQ,,,,Sting,SOMWDOPIC25E9VWZSH,Windmills Of Your Mind,257.12281,
ARYYB4DD5A3BKYWICL,,,,The Champs,SOK1EAHV9XEHXDO8WF,Tequila,132.0224,
ARBEMUQGB5WGMF1UQG,,,,RÃÂ¶yksopp,SONA6DIJJXKQ0SURGH,Poor Leno Jakatta Radio Mix,214.93506,
ARKPHPHTWBOEEC4JSP,,,,Avenged Sevenfold,SO6YHBZ1CTPDOWXGRG,Bat Country (Album Version),312.11057,
ARWTCOMLZICYYAN8GE,,,,Apulanta,SOMOUQFGSMCZ1METLT,Hallaa,219.53261,
AR1OPL2WE0CSOTSZTC,,,,Era,SOYXKS1IECAANFOXG0,Cathar Rhythm,200.56771,
ARZMRCI9UEWIFPTRO9,,,,Klaus Badelt,SOZBPJDSKLE55B8QXB,Moonlight Serenade,128.62649,
ARSHT4ZYRAQLWSNAPD,,,,Parov Stelar,SOCOO3SBMZJVDD9YCT,KissKiss,281.5473,
ARYI4QYRILBV2OITFP,,,,Florence + The Machine,SOTLXRZGB9N7V4QXPN,Rabbit Heart (Raise It Up),290.48118,
ARE06DQRNHDFMSM0QW,,,,De La Soul,SO1ZW8VVNIE7Q9XAVP,Me_ Myself & I,221.72689,
ARQY6L4BHBHIC17SYW,,,,Lil Wayne / T-Pain,SO0NNH7UEWX0AOU9L2,Got Money,244.58404,
AR2JU0Y23TYF6UGYF8,,,,Cher,SODUM4G0MVRNMXHC2M,Milord,167.41832,
ARAAFRTG8SD3N4ME1X,,,,Edge Of Dawn,SOIRAYSNYEHMBWQJ2D,Losing Ground,253.72689,
ARDHW3SV433IATEVFC,,,,The Black Keys,SO6OEMEGK55MCG7E71,Elevator,223.84281,
ARZBK7ZT4U7Q9JWSR5,,,,Smokie Norful,SO0EWBWJOIHU0WL3HX,I Need You Now (Build A Bridge Version),337.84118,
ARB9UZSYBVIAOYRF8U,,,,Adam Lambert,SO1HXEI7IDPVJNUXMQ,Whataya Want From Me,227.39546,
ARFZVRESQ3WTMZ7WB4,,,,Pulp,SO2GBEGQEDOO54JEJ7,Little Girl (With Blue Eyes),208.95302,
ARB1LY3WBFQRAQUAI5,,,,Alliance Ethnik,SOASPN84CJBAD8BYOT,Creil City,265.76934,
ARY9KDFMJ6KMMOYJXJ,,,,Tricky,SOISMSHEWQIXH76S10,Ponderosa,212.79302,
ARS9QP0TG6CLIJ8DSK,,,,John Butler Trio,SOZPYUAVTPOA08XHFE,Betterman (full-length/album version),223.68608,
ARJZPOFMCRIWODYSAR,,,,Culture Club,SOWLYPJXEYBJKKZPZK,Believe (Demo),282.48771,
ARHAVEWL6QUWVMXU1B,,,,The Temper Trap,SOK3ZNLIJWIILYYUN4,Fader,192.67873,
ARAH9NXTKSPINL5JTR,,,,La Mosca Tse-Tse,SONWI5YUZGUSEDZFG4,Patadas En El Corazon,195.082,
ARFMDAHNVJQLFPUGUI,,,,Cute Is What We Aim For,SOOGJ3RM8PT6SYDSAD,Finger Twist & Split (Album Version),201.22077,
ARS6ZZPYFWR1IXCSXN,,,,Jack Johnson,SOLUOOBSW3SSHDBGEG,Bubble Toes,236.72118,
ARZXRZXK2W8QJFYIQY,,,,Siriusmo,SOPVJXI0OI9FCQCG3N,Simple,272.61342,
ARKQ9J1W1S4XPSTGT2,,,,Creedence Clearwater Revival,SOGU0CW2T8ATWOK5SS,Feelin' Blue,312.89424,
ARHX25RXVGDFLCC3AY,,,,Alberto Plaza,SONWXQVCS1OT3FWI27,No Seas Cruel (vivo),271.3073,
ARXUBN2BG6NGO2D9DR,,,,Brand New,SOFHZDNXHIKOR1G0HQ,Not The Sun,188.49914,
ARBQINPZJHWSG6D8UN,,,,Sean Lennon,SO9Y3OIVDSAOUYVMKV,Into The Sun,202.97098,
ARFENZKOJDQMDVK171,,,,K-OS,SORNKDXJHKNUFYDBEB,EMCEE Murdah,211.33016,
ARBCRIFVWPNOUN1P8U,,,,Nana Caymmi,SOPEGL8FNTFH6YL6PG,Acercate Mas (2000 Digital Remaster),251.0624,
ARXR2PPTF3PMBH7AC9,,,,Casino Versus Japan,SOAMRNFTYG05IL20AL,Moonlupe,86.30812,
ARLCAZPQGVGLOJ6T5O,,,,the bird and the bee,SOT00WD4BSBW0COMLL,Ray Gun,281.23383,
AR0XSWBP7F7L3GVVJR,,,,Skyforger,SOUJIG1AKRCABXLRDD,In the Yard of the Father's Son,38.94812,
ARULATUKHRBOVMILZ3,,,,Bryan Ferry,SOMCXBEMVX5KXLWMGA,Slave To Love (1999 Digital Remaster),265.87383,
ARDHW3SV433IATEVFC,,,,The Black Keys,SOT1TRXUKXXRR56Z41,All Hands Against His Own,196.91057,
ARUIVYLOLAR2CVL4DB,,,,Foxy Shazam,SOSDLAANBXCVEDRFEU,Wanna-be Angel (Album Version),201.74322,
ARAROIABAQC7VXDYLG,,,,The Ruts,SOSJDFQKXHKX35AOX2,West One (Shine On Me),338.96444,
ARVOIIQNV7ZBT2A6G7,,,,Old 97's,SOJZHMMXIS7X0QE4EM,Victoria (LP Version),231.28771,
ARHGMB23ATMLTOBBNN,,,,Bon Iver,SOA1NLBDN43UFMFG66,For Emma,220.70812,
ARYI4QYRILBV2OITFP,,,,Florence + The Machine,SOXBSH41DLI3IHUZQM,Dog Days Are Over (Radio Edit),219.66322,
ARKZWHF5IVXSJFR5CA,,,,Glen Washington,SO6MMTHZQBKKONU0OD,One Of These Days,193.82812,
ARWVFE0IFFDFJUXMZJ,,,,Mad Cobra,SOOPMYIS1OGFLO6URE,Flex,230.68689,
ARVKKW0KSP67BEC3CH,,,,Dropout Year,SOFVXB6T9WGNBC6XOA,This Notebook,227.36934,
ARBML5TCWHLGL8GW92,,,,Flogging Molly,SOUXJIJNSCRLCAB7WK,Punch Drunk Grinning Soul,260.75383,
AR1NFRMBVBFYJEIOZW,,,,Young Rebel Set,SOUEHR8YBN9OS94ZAO,If I Was,248.55465,
ARS7YDBGBAGUWUSTWS,,,,Sneaker Pimps,SOKXSVHEMJKVNH82VT,Spin Spin Sugar,260.91057,
AROWBKRKFSOJJHEQ9C,,,,Righteous Brothers,SOEALNGOGVEG2AY27A,Unchained Melody,215.90159,
ARAZSPEEHU2XFRO8QT,,,,Me First And The Gimme Gimmes,SON6S5XPHWDKLHVB7Z,Jonny's Blessing,64.39138,
ARJOZQK6WKM5KDG3AW,,,,Texas In July,SOWT4GQAI7OVIKWHRZ,Aurora,190.69342,
ARUPZ2UFF59OZ1LJYI,,,,Alice In Chains,SOZI5X8CYGJUH5FNCW,God Smack,230.60853,
ARSSJYXEFODHKU05ZP,,,,10 Years,SOUVXQUEMOHSTNA89O,Wasteland,229.95546,
ARNQTLMMNUOQYXCP7N,,,,Juanes,SOIFDRECSMM2MT6IYK,No Siento Penas,233.40363,
ARFKNZTMEXIEFY6QW9,,,,Passion Pit,SOC94EOVV15C7Z6AFO,Sleepyhead,174.75873,
ARELRXPWTQA9ZCT0EQ,,,,Diplo,SOETBTFHTUUTHJTUBM,Florida,96.86159,
ARBFGZJI9OYQX4EIZ6,,,,Afro Celt Sound System,SO578WKM3CRKGJ2D4E,Even In My Dreams,425.01179,
ARLMXGWHLT0SFZQ5XS,,,,PeterLicht,SOQ0IE7IWDRPVX84DF,Heiterkeit,306.80771,
ARRHGBNSOR7GNXPB9Q,,,,M.A. Numminen,SOUY3K8TRC39HKOJPU,TULENLIEKKI,166.55628,
ARL90KOJYLHNWNDX00,,,,Limp Bizkit,SORLBNYQJMZFCKKWBT,Rollin' (Air Raid Vehicle),214.5171,
ARBUQPQMDJWOQLIJNX,,,,Downhere,SOU6DZOXESFPUADWAF,In America (Album Version),230.71302,
ARVQ03OZOE1OYTEXCH,,,,Roots Manuva,SOA3UTLU9LCNKBJ1UE,No Love,233.92608,
ARPG8TAGIES4ML5YWW,,,,Lykke Li,SODN2N28CRWP6BLUTR,Let It Fall,162.19383,
ARCXBISNAP4YJOTKEA,,,,Plan B,SOR6EGDXU1RIOJVK1Z,Free,222.82404,
ARDARB7YSJEOC6HLZU,,,,Octopus Project,SOGOUTPOEKMLTOTXQE,Hypnopaedia,498.33751,
AR8HP83UAYOUPJD0FD,,,,Gilberto Santa Rosa,SOPEMRTVOMM7B8ZAET,La Sigo Amando Tanto,272.16934,
ARYY1KCMYABGPLU38W,,,,Eric Clapton,SO06XFEP4X5TEKCVNF,Tears In Heaven,271.80363,
ARF6E1YK24QC4MNDCB,,,,ARRESTED DEVELOPMENT,SO3MM1DVEHAL08CGMI,Fountain Of Youth,200.98567,
ARJGMXLFTZ3KV3L3RG,,,,Future Rock,SOWDQDUHSHCR9J7I6U,Gears,239.90812,
ARERJ4OCJFKPB8L1IX,,,,Steppenwolf,SOJS0NOCKD7UWNOXI7,Born To Be Wild,208.14322,
ARTDDSA3BYTDJ8VVVN,,,,Leonard Cohen,SOWCAXVB3S4MAZEL3B,The Stranger Song,298.57914,
AR2XZBJYMCP9ERSQUL,,,,Bright Eyes,SOXYVAJBGJ3RXCB1QI,Kathy with a K's Song,279.09179,
ARSUYMUKUSRYZMON6B,,,,The Smiths,SOTLMII5Y02IZU67XA,The Boy With The Thorn In His Side,196.67546,
AROEP7LURI8LOJXVU2,,,,Quique Gonzalez,SOYJ4VXRHMSLQE6EYG,Cuando Eramos Reyes,214.20363,
ARODOJ1RCKMAVW4HOV,,,,Muse,SOYM8VKW5DQWWTKC4T,Pink Ego Box,210.46812,
AROXUI2ZKT7GN26MWC,,,,Sugarland,SOTEFYYITT2CZUTJYP,Just Might (Make Me Believe),247.77098,
ARNMNMKXOS6ZRMFO9Q,,,,A Hope For Home,SOKINNTAZZNKNBSZMT,Absolution: Of Flight and Failure,388.38812,
ARWDDZNAMUDPUS2ONH,,,,Professor Longhair,SOXRHVKGOT4J1AB80H,Mean Ol'World,214.20363,
ARANICGLJB1DXJLUG3,,,,Gary Hobbs,SOPLKWFKRPGRCJIBGE,En Mi Mundo,245.52444,
ARXDPXKMI7UDRBTNIB,,,,Lifehouse,SOLWFTEVE72TNDHDVX,We'll Never Know,203.59791,
ARZ6FWRPMZ4JUCCEJL,,,,Olivia Ruiz,SO7B3FFBP6SNYYJPK1,Cabaret Blanco,254.74567,
ARWLBHIGDFJK8TBPCB,,,,Jordan Rudess,SOJRN6OR3WIQNPGHDO,Tarkus,1367.84934,
ARZZ0I8UJJDYEZ277K,,,,Deerhunter,SOIEUVFPERTV1H1ZX6,Weird Era,162.08934,
ARI4QJJGOIXKWPAMKE,,,,Vinylshakerz,SO73MEDJCHYGKSWULO,Club Tropicana,207.25506,
ARJYAUML31PGAZAX9Q,,,,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,SOUNYJ7GC1T8D3GIN9,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),277.15873,
ARFWPWNCLZUZRK7IQD,,,,Son House,SOYLBSB3VBTVRXWWSV,Depot Blues,182.43873,
ARAAW1R8HWXHCJP5E5,,,,The Romantics,SOLPBTMO1UKQO5FKWR,Talking In Your Sleep,233.7171,
ARWURRGEHPOWFZSIRB,,,,The Postal Service,SOGZ90IIHTQHQSX97V,Such Great Heights,266.47465,
AROXWVV25L0TV6D6YR,,,,Tweet,SOQTGE9DYGTW2XYIKK,Always Will (LP Version),281.80853,
ARXTBDISM3UNDYO5R7,,,,Gang Starr/Inspectah Deck,SOVCVWAAGZJ9JZNIRN,Above The Clouds (Edited),225.07057,
AR0Z4RJTOQ99YNTHCY,,,,Kanye West,SO5HOOIP2RVYZMYG4S,Coldest Winter,164.38812,
ARCHCCB9YCXP4G1PDB,,,,Shunza,SONTGHIYPY6PKDIRYJ,Nan Ni Wan,250.93179,
ARX6ZLPBUVGN1FKWEY,,,,Erykah Badu,SO6GVD4IRFQMOBQKUH,Back In The Day,286.9024,
ART4ZPZ9UDBG80WELL,,,,Mariza,SOMX9WR6WRE5NRBOLA,Vielas De Alfama,239.3073,
ARJOAJ0M3CX6DLOU5Z,,,,Asia 2001,SODMICIFKVTB2SE6TR,Epilogue,150.30812,
ARAORMB5EUD7DDZQNW,,,,Alejandro Sanz,SODEPOT9O5BFHYJ5S7,Non E_ Per Te_ Per Me,230.24281,
AR9XKNU5QSCOJEFNMT,,,,The Casualties,SOWSVNHGZEPKYCCLGM,Fight For Your Life,131.23873,
ARHCBMD5K0OKDHMRRY,,,,Hey Monday,SOX0TLJCGAP8Q0RHQA,Run_ Don't Walk,222.98077,
AROCNBHYLSAMBQZSCM,,,,Silverchair,SOPKDC1ECIB8ZL8NIH,The Door,213.13261,
AR7NLBNLC80AOWC5F9,,,,El DeBarge,SOHAUOPHGOT1I33KGZ,Love Always,323.47383,
ARYH7K7ZO0JFDP7ZIQ,,,,Evanescence,SOJLEMBX0SVSCOWO3G,Bring Me To Life,236.12036,
ARMCLOFOLVX2SVQ2XV,,,,Ludovico Einaudi,SO96VRAGACHMT7OADE,The Snow Prelude No. 2,249.02485,
ARXJ7AVB05FJGR7FJ5,,,,Caifanes,SOBV6TRRVHAZWK17DA,Ayer Me Dijo Un Ave,210.88608,
AR6XGO0RLCRKJVYTY8,,,,The xx,SONZJPXVW1NWAJSLXF,Basic Space,188.55138,
ARX8F6KDY51BZFBSDQ,,,,Swizz Beatz,SO4YEOBVL2TBXJTOPB,Big Munny,213.7073,
AR5PENSYCUI33RTXRG,,,,OutKast,SOPITPF00A5LOWBRCO,Ms. Jackson,239.35955,
ARDHW3SV433IATEVFC,,,,The Black Keys,SO9LFMPBF1SOZO1SPL,The Only One,300.30322,
ARHW9EEEV4RT4WVCLJ,,,,Nappy Roots [featuring Anthony Hamilton],SO5P5TJQZRWE1AJ8LX,Po' Folks,248.00608,
ARMFGH6NCLDPQ1V8CD,,,,Whitesnake,SO5253DZ9ZCM4XK2PC,Fool For Your Loving,250.3571,
ARFJM6QNBPYP8Z3QPG,,,,Foolish Things,SOZUGXNCGGNJ57ICM2,Who Can Compare,266.86649,
ARBDM3S5OQPLFJQ8LX,,,,Soda Stereo,SOFY9MEQDWXMDF75FB,PrÃÂ³fugos,317.6224,
ARR2EJMU8XLITUJ66S,,,,Edward Sharpe & The Magnetic Zeros,SO2MBEIGLFMAYPPMYL,Home,306.31138,
AROOBUC9EYBFBCMHWV,,,,Anberlin,SOOKV7GHSFNMWKDLDN,Dismantle. Repair.,258.42893,
ARVSYIPK20KCNNME6E,,,,L-7,SOM3GW4LGVQRTAAMT1,Shitlist,168.56771,
ARTWTUBGA6VGPNN7IZ,,,,Future Of The Left,SOLXA7HQ1LFGWTEAEF,Fingers Become Thumbs,112.63955,
ARNKAZV1OJ520D6ZSF,,,,Franz Ferdinand,SOUNUQD45ET0IURGJY,Call Me,206.28853,
ARZQNQB9LQJV0UTNKE,,,,Travie McCoy,SORQVJAYDQHNBZBG8D,Billionaire [feat. Bruno Mars]  (Explicit Album Version),211.12118,
ARTWAZA2LKQ3G2EJFB,,,,Lily Allen,SOI2YNR41XUUDKMP4H,Smile,194.76853,
AR6B8PJMNGVDVZYPUI,,,,Rancid,SORTQG6W5EXLYCQCZF,Fall Back Down (Album Version),223.65995,
ARWDAHFXUGHJAE059E,,,,Katy Perry,SONY4DMJGPRQX8HQZ2,I'm Still Breathing,228.49261,
ARFLOTAUDILGJGKLUB,,,,Freestylers,SOW6ZORJMWYHIXESAW,Punks (Krafty Kuts Remix),340.06159,
ARYUMHSEKYJBERJWL9,,,,Kid Rock,SONMHEIHTNNZTPGXDL,All Summer Long (Album Version),296.95955,
ARZT2HQRXKCUPZSMMN,,,,LITE,SORH8DTXHRTKUDVRCN,On A Gloomy Evening,248.08444,
ARZD4DTFCWMIKXOHLO,,,,The Killers,SONNXDPFA0V3QEAUWH,When You Were Young,220.89098,
AR0I7MAQXRPZYAJLPA,,,,Hymie's Basement,SO20521KD4OKSULTMK,Ghost Dream,175.38567,
ARD1UYUHZYYUHHNKRK,,,,Pavement,SOTCLHIDISA0AIZ1J3,Rooftop Gambler,195.73506,
ARQLXNWDGPE3CWGS73,,,,Trey Songz,SOCKUHHCAUJDLFZE0I,Can't Help But Wait (Album Version),205.81832,
ARFWOXNBU0YGO77KGY,,,,Shakira,SOZ0NAJHA85PGFXG1D,La Pared,159.05914,
AR09FBILMHVYRR2VFE,,,,Billy J Kramer & The Dakotas,SOLMD6HQWWWX0Y1DMS,Tennessee Waltz (Live),191.32036,
ARMIMYASTTN8AXX7TM,,,,Arctic Monkeys,SOSGJYTVET1AYTF3TG,D is for Dangerous,138.10893,
ARF3EKXI2EKFOZEI6A,,,,Dashboard Confessional,SOLTFVD74TZJNCDU7P,Ghost Of A Good Thing,224.54812,
ARQRC5XH4NY4ZBVVDW,,,,Moby,SOAUEBHZKJ7HVZ3ZBN,Lift Me Up,196.75383,
ARWN4XGTY7ZXAV62I2,,,,Dan Deacon,SOM7UE5NMHEJQEAACG,Snookered,483.89179,
ARIDEW0IXIWDKMOJOX,,,,Puddle Of Mudd,SOGTUONFLXXJ5XKTTH,Psycho,210.80771,
ARINP89I8OE09TKV22,,,,Red Hot Chili Peppers,SOAFRUTKAAYGQDDMJO,Snow [Hey Oh] (Album Version),334.65424,
ARJ7BPRR41RA9ZVNX4,,,,The Barbarians,SOVLBVEVOTNHYDGZMR,Memphis_ Tennessee,149.44608,
ARIRMZ3Q1ZTJWHTDCZ,,,,Julia Fordham,SOUSP6QVEIDKKAWLDV,Jump (Live),213.44608,
ARZBYPXFUJ5YM7TGQ4,,,,Alicia Keys,SOGQSX7ZF2IUXNSLFK,Streets Of New York (City Life),455.52281,
ARAA6HZSTRDJOEWNAX,,,,Regina Spektor,SONSQQP6ZMAJXFGFPZ,Another Town,247.69261,
ARIV2NCCHGT4WTY9OM,,,,Deborah Harry & Iggy Pop,SOYPCYLHRYF8P67WCH,Well Did You Evah!,207.49016,
ARLVFLUU2QTGCRLQTP,,,,Dr. Dre / Eminem / Alvin Joiner,SONDHM3PWBLO7ZLKVH,What's The Difference,244.21832,
AR2QHFHGQG1PLFM7M1,,,,Marcel Woods,SOBBSHV2HML7CP5FNH,Advanced (Ton T.B. Mix),424.33261,
ARALBKU1JJW0PNZOZQ,,,,OneRepublic,SOSRMXKADXJY2JARDZ,Apologize,208.14322,
ARRMP4PPETQGXLI55T,,,,Beastie Boys,SOKBNZ8Y4U5RTUMXTR,The Maestro,172.22485,
ARRZMGAFEREPKRCAQE,,,,Paramore,SOFZ2RHQAILFKKE5CI,The Only Exception (Album Version),267.65016,
ARCGEKPNOQLESIWCA0,,,,Varios,SOSSKC1YZTQXAF7R8U,Hasta siempre,204.64281,
ARDHW3SV433IATEVFC,,,,The Black Keys,SOWWF9LUAMFPB0QPUH,Howlin For You,191.76444,
ARODOJ1RCKMAVW4HOV,,,,Muse,SOUZDLNFIL62JFRH6R,Feeling Good,198.79138,
AR1DWDKMLWNJQFXSNM,,,,Frankie J,SOO6XJCZ7QV1TZCA9Y,Daddy's Little Girl,254.32771,
AREZ1PMDJZXHP6BVJ9,,,,Kirk Franklin & The Family,SOA1ME2NANX5MMGINF,Now Behold The Lamb,418.71628,
ARK5I6I5F9SFHGWTHV,,,,Cooly's Hot Box,SOTC5DAFX5JYFARWWH,Make Me Happy,371.06893,
ARRVXMKGC3ALWI62MB,,,,Ron Van Den Beuken,SO1MW1DWBX41FRPOIN,Timeless,506.5922,
AR1YGLGGOMZGOVUW1F,,,,Sparks,SOO4XKNPJO1HQCA2AF,Lost And Found,199.02649,
ARAA6HZSTRDJOEWNAX,,,,Regina Spektor,SO0GFU1VCUNEWGWKBU,The Calculation (Album Version),191.08526,
AROIQP7ELXEGB4RNML,,,,Subhumans,SO7H1BKMJ6HTMEM6HY,Rain,209.37098,
ARUZ1RRY2AWGPVELVC,,,,Sia,SOCWQNLGGPQ8DVWPW0,Beautiful Calm Driving,302.602,
AR7GRHED5XI8AFZMX6,,,,Shadows Fall,SOZCEAY5ANA27BKEF6,Lead Me Home,178.65098,
ARN2VTVZF9TTAQDV6W,,,,Eminem / Dr. Dre / 50 Cent,SOCNSLUWWB0FYTWZ4H,Crack A Bottle,297.56036,
ARBN5XWMPOTTDCWBOM,,,,Vampire Weekend,SOFGZH9BALGLEM6VE0,Oxford Comma (Album),195.7873,
AR1FIKBRTL0WB2WOFX,,,,Eddie Floyd,SOWGZ9VDBSIGMI6XMI,Guess Who,198.19057,
ARQHSQGFT41WCZB4NH,,,,The Swell Season,SOSSDMDUPD3X7I9SYH,If You Want Me (Live),319.13751,
ARAYONPKNFGCXWHEAN,,,,Alex Band,SOPS446P6KOAG7CYN8,Tonight (Single Mix),238.8371,
ARWZV1FQT4KGMNSVLP,,,,Nightwish,SOYT6L95FQ8IFLKJ8Q,The Islander,305.97179,
ARY78YYFYWU8J333ZO,,,,Cartola,SOBBPFCE8UB9JLUOTN,As Rosas NÃÂ£o Falam,172.12036,
ARBN5XWMPOTTDCWBOM,,,,Vampire Weekend,SOUQOFV5XACCVJWY3O,I Think Ur A Contra,269.16526,
ARB7XDUKFVRRPCPFJJ,,,,Sebadoh,SOMG83EUW1PP6ARP6E,Hassle,210.18077,
AR9AQ9QU5AXPLHOLC4,,,,Incubus,SOAJI3FGA12WNKPB3Q,Wish You Were Here,212.74077,
ARJJMYR8XJKFC1AYI7,,,,Blue States,SOGKMQEOT11HIIHMLA,Allies,239.3073,
ARC8WR4LVDLBA8TLJS,,,,Mike Posner,SOJJAUIWW6UNPLVGGA,Cooler Than Me,214.7522,
ARJ4YRAJHCWBIDVD1O,,,,Was (Not Was),SOVQREELRBOZDWJQZS,Shake Your Head,239.15057,
ARC2VLCVCE6R2AT4LO,,,,23 Skidoo,SOJWBSK9GWXNUCVMQC,Crossfire,370.88608,
ARSROAO3B4UE8CXVBC,,,,Finger Eleven,SOMPLARXCRHBS0E4JU,Obvious Heart,259.68281,
ARYVGNM5CDGP7OP8HT,,,,Shaggy,SOFRUBK6R391YN0IHI,Intoxication,212.97587,
ARTIY77AVVGN2G2GWA,,,,Kid Cudi,SOIMBU3LQYWLA6ELX0,Up Up & Away,227.34322,
ARDEDZK0FKDYQUUUKG,,,,Klaus Doldinger's Passport,SOJMHEM3WIR9D1BSZR,Fairy Tale,460.43383,
ARL7WCXVGNJIGKIIWR,,,,Aesop Rock,SO2MCJ2ECLKTY1DUCK,None Shall Pass (Main),245.65506,
ARKVMZA9Y4HI5ZKZLN,,,,Salt 'n' Pepa with En Vogue,SOSIXANIJPSKPKHCWP,Whatta Man (Salt-N-Pepa Featuring En Vogue) (EP Version),296.202,
ARMQQGU3ZU2EOXXZFP,,,,Tiger Army,SOKTVDFSZWAFJRSI9P,Ghost Tigers Rise (Album Version),129.38404,
ARUARWKUZJDTNXMQXU,,,,NEEDTOBREATHE,SO9MI70AEZN4OQ6KRG,Don't Wait For Daylight (Album Version),225.82812,
